Pax,Check In,Check Out,Place,Web,Name Hotel,Price(Rm),Ratings
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,de King Boutique Hotel KLCC,219.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Melange Boutique Hotel,107.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Capitol Kuala Lumpur,213.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cloude x Moka,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Super OYO 90969 Crossroads Hotel,,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Mezzo,,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Victory suites ,480.0,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Spot ON 90500 Sri Rampai Metro Hostel,,5.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Expressionz Premium Suites at KLCC,143.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Mercure Kuala Lumpur Trion,260.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,A&R Boutique Hotel,109.0,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Colony & Luxe KLCC by Canopy Lives ,264.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Raissa Boutique Hotel,167.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cozy Hotel at KL Sentral,121.0,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Silka Cheras,135.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Domitys Bangsar Kuala Lumpur,270.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Dongfang Motel,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Weiss Hotels Kepong Baru,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Smile Hotel Wangsa Maju,,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel A-One,,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Arte Plus KLCC by Luxury Suites Asia,154.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Suasana Suites Bukit Ceylon,207.0,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Guestonic Neu Suite Cozy Studio,161.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,My Hotel at Bukit Bintang,,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Guestonic EkoCheras Cozy Studio,161.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Tai Ichi Hotel,152.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Chambers Premier Suites Kuala Lumpur,166.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Scott Hotel KL Sentral,,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Tang City Hotel at Petaling Street,,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Yu Hotel Chinatown,179.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M Design Hotel Taman Pertama,104.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,St. Giles Boulevard Hotel,353.0,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,YMCA Kuala Lumpur,,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,New Wave Hotel Sri Hartamas,,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Leo Express Hotel,,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Petaling Street Hotel Chinatown,180.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Else Kuala Lumpur,597.0,9.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Quzoma Suites KLCC,351.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Royal Kuala Lumpur,278.0,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Prime Hotel,111.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Eaton KLCC Suites By Elite,360.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Damai 88 Condominium,273.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Caliber Kuala Lumpur,101.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Metro at KL Sentral,144.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 91009 One Enigma Hotel,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Seri Pacific Hotel Kuala Lumpur,426.0,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia, INNSiDE by Meliá Kuala Lumpur Cheras,310.0,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Scarletz Suites KLCC by Mykey Global,217.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,ANSA Kuala Lumpur,360.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Lantern Hotel,125.0,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Starus Hotel Bukit Bintang (Formerly known as Stay with Bintang),184.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Millerz Square By Just Stay,158.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Berjaya Times Square Service Apartment ,521.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,UNA Serviced Apartment by Roam,240.0,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Scarletz Klcc Apartments By Soulasia,298.0,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Imperial Suites ,128.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,BERJAYA TIMES SQUARE SERVICE RESIDENCES ,341.0,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ceylonz Lifestyle Suites,175.0,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Casa Residency Apartment ,206.0,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Euro Life Hotel @ KL Sentral,117.0,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Guestonic Continew Comfy Home,146.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Chow Kit - an Ormond Hotel,281.0,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Swiss-Garden Hotel Bukit Bintang Kuala Lumpur,435.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel AL Amin,,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,NU Hotel,158.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Royal Apartments at Taragon KL,179.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ekocheras Suite,205.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Trion Premium Suites at KL,166.0,0.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Dua Sentral Kuala Lumpur by Roam,132.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,LaComme Inn,101.0,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Yelloduck Rooms & Apartments @ Casa Residency,229.0,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Times Square Service Suites,214.0,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Queens Service Suite at Times Square,245.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Double M Hotel @ KL Sentral,,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Instagrammable Arte Mont Kiara 2 Rooms,247.0,0.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Establishment EST KL Sentral,157.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ceylonz Suites KLCC By Twin Tower View,324.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The RuMa Hotel and Residences,845.0,9.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Platinum Suites Tower 2 KLCC,439.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Smile Hotel Danau Kota,,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KL Bintang Suites at Times Square,265.0,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Residency Suites At Times Square,211.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,TAMU Hotel & Suites Kuala Lumpur,389.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Opus Residences Kuala Lumpur by Luna,288.0,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sakura Elite Hotel,109.0,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Capri By Fraser Bukit Bintang,454.0,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Chill Suites Kuala Lumpur,203.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 321 Hotel D'Elegant,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 552 Hotel Kl Centre Point,,6.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Intime Hotel Kuchai Lama,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,12FLY Hotel,127.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Oakwood Hotel & Residence Kuala Lumpur,236.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 89576 Mokka Hotel,122.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Tropicana the residences KLCC by YAJU,407.0,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Palace Hotel,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,D Loft Hotel,205.0,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,H Boutique Hotel Xplorer Maluri Cheras,153.0,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KL Sentral Bangsar Suites (EST) by Luxury Suites Asia,139.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Izumi Hotel Bukit Bintang,148.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Neu Suites by Moonlight ,103.0,0.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 90909 I.villa Inn,,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Binjai 8 KLCC by Luxury Suites Asia,262.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Neu Suites Residence by Five Senses,252.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Scarletz KLCC,300.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,W Kuala Lumpur,189.0,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Asia Like Boutique Hotel,,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cubic Botanical Premium Suites atBangsar,118.0,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Arte Cheras,272.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Swiss Hotel Kuala Lumpur,193.0,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Alia Premier KLCC,281.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Imperial Regency Suites Petaling Jaya,231.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Lavana Hotel Chinatown,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cardogan Hotel,136.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel China Town 2 Kuala Lumpur,,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Quill Residence KL Icon Stay,160.0,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Anggun Residences Serviced Suites,412.0,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KLCC CityTowerViewSty5Pax CeylonzSuite,154.0,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Scarletz Suites KLCC @ Lulu,252.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,WOLO Kuala Lumpur,364.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Bestow Boutique Hotel,,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Casa Mutiara Apartments by Moonlight,190.0,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Dorsett Hartamas Kuala Lumpur,201.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ceylonz Suites by Five Senses,417.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 89717 Budget Star Hotel,,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,77 Boutique Hotel,127.0,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,One Enigma Hotel,,4.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Millerz Premier Suites Kuala Lumpur,126.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Scarletz Suites KLCC by M SUITES,288.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Gold3 Boutique Hotel,161.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Aster Hotel Bukit Jalil,,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M city ampang KL by Rit,132.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Platinum Suites KLCC by Veedu Hauz,298.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Opus Residences,262.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KL Service Apartment at Times Square,274.0,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,CHAOS BOUTIQUE HOTEL,186.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,3 Towers Jalan Ampang By Serenity Homes,120.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Guestonic Millerz Luxury Home,224.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Suwara Hotel,142.0,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,BBCC Lucentia Residence by Kay-Stay,319.0,0.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,E&O Residences Kuala Lumpur,464.0,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Expressionz Suites by iHost Global,382.0,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Pearl Kuala Lumpur,291.0,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Suite Dreamz Hotel Sri Petaling,243.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,BBHomes at Casa Residency Bukit Bintang KL digitalife ,292.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Eko Cheras by Ohana Homestay,249.0,0.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,ARTE PLUS JALAN AMPANG by ST NOMAD,190.0,5.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Southlink Lifestyle Apartment Bangsar,179.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Luxy Service Suites At Times Square,299.0,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Establishement By Sleepy Bear,122.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,231 TR Residence 1,167.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Velocity KL Suites by Luxury Suites Asia,317.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,B Lot Hotel,124.0,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Vortex KLCC by Luxury Suites Asia,245.0,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Taragon Time Service Apartment ,235.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Soho Suites by the Betty Roux,121.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,EXPRESSIONZ KLCC BY MANA-MANA,138.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Eastern Suites at Times Square KL,330.0,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel MinCott,135.0,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Aurora Pavilion Bukit Jalil by Ody Suites,217.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,ASTRA At 8 Kia Peng Suites,348.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Alia Express KL Sentral,117.0,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Six Seasons,169.0,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KL Bangsar Sentral (EST),227.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Mozu Hotel Sri Hartamas,165.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"St Nomad M City Ampang, KLCC",254.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,EkoCheras Luxury Suite,259.0,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Urban Living Residence,100.0,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Opus Residences by Airhost,159.0,9.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cormar Suites,268.0,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Yemala Suites at Platinum KLCC,482.0,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,V Hotel,106.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Fahrenheit Suites Kuala Lumpur,242.0,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Soho Suites at KLCC by Luxury Suites Asia,258.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Peninsula Residents All Suite ,137.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Leo Palace New Wing, WTC Kuala Lumpur  ",143.0,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Crest Residence Klcc ,264.0,0.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Arte Mont Kiara by PSM Luxury Suites,181.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M Design Hotel at Shamelin Perkasa,125.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Vortex Premium Suites KLCC by SCHIEN ,201.0,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ascott Kuala Lumpur,648.0,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M Suites Jalan Ampang,126.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Quill Residences Kuala Lumpur, Five Senses",383.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,YY38 Hotel,,6.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Continew Residensi by Airhost ,156.0,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,H Boutique Hotel Sri Petaling,147.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sweet Dream Suites at Times Square,252.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Chambers Residence By Five Senses,271.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"ViiA Residences in KL Eco City, Five Senses",578.0,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 724 Hotel Madras,,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Pacific Regency Hotel Suites,201.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,NaiBnB in The Colony by Infinitum,454.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Expressionz KLCC by Wodages,197.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Grand Mutiara,,5.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Luxury Apartment near KLCC & City Center,213.0,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel 99 - Kepong,,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Trion Kuala Lumpur by Roam,158.0,6.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Signature Service suite Mont Kiara by KLHomeSweet,183.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Villa Samadhi by Samadhi - Age 12 and Above Only,859.0,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Dorsett Residences Bukit Bintang - De Space,472.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Velocity Suites KL by Rit ,189.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Banyan Tree Kuala Lumpur,353.0,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Arte By Thomas Chan,544.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Neu Suites,149.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,UBN Apartment 1,223.0,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Opus Residences by EUcation Home,635.0,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Robertson Suites Kuala Lumpur,239.0,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Luxe Suites at Vortex KLCC,498.0,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Lazdana Hotel Kuala Lumpur,287.0,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Taragon Residences,138.0,6.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Smile Hotel Cheras Pudu KL,,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,3 Tower by Plush,216.0,0.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Signature Hotel at Bangsar South,149.0,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Lucentia Residence World Class Facility,251.0,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Residences KLCC - Luxury Suites,442.0,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel 99 - Sri Petaling,,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Legasi Kampung Bharu Guesthouse,213.0,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Super OYO 761 City Hotel,,6.0
